1138	14.16	1	202.5	46	55.47500000000002	303.975	0
785	2.86	1	75	20	6.25	101.25	0
741	4.07	1	75	0	6	81	0
413	1.77	1	48.75	0	6	54.75	0
2896	27.66	1	487.5	0	2.25	489.75	0
741	3.67	1	78.75	21	26.700000000000003	126.45	1
4209	18.25	1	363.75	134	83.35000000000002	581.1	1
725	5.33	1	93.75	37	30.575000000000017	161.32500000000002	1
624	4.67	1	86.25	0	9.75	96	0
495	2.43	1	56.25	12	6.450000000000003	74.7	0
409	1.93	1	48.75	8	5.500000000000007	62.25000000000001	0
792	2.96	3	75	0	13.5	88.5	0
442	1.61	1	48.75	0	6	54.75	0
471	1.75	1	52.5	16	9.350000000000009	77.85000000000001	0
689	3.36	1	71.25	0	9.75	81	0
743	2.06	1	67.5	0	6	73.5	0
683	5.01	1	90	24	30.450000000000017	144.45000000000002	1
1169	4.91	1	108.75	27	26.69999999999999	162.45	1
796	3.22	1	75	15	13.5	103.5	0
565	2.93	1	60	17	26.950000000000003	103.95	1
400	3.15	1	112.5	0	2.25	114.75	0
434	1.67	1	52.5	0	6	58.5	0
478	0.97	1	48.75	0	13.500000000000007	62.25000000000001	0
276	1.46	1	41.25	13	9.5	63.75	0
851	3.99	1	150	35	22.44999999999999	207.45	1
1657	6.37	1	131.25	0	6	137.25	0
1435	4.92	1	123.75	30	6.300000000000011	160.05	0
1524	19.41	6	262.5	64	13.850000000000023	340.35	0
1549	6.44	1	138.75	33	26.69999999999999	198.45	1
532	1.93	2	56.25	0	9.75	66	0
437	2.51	1	56.25	15	26.625	97.875	1
249	1.54	1	37.5	10	13.700000000000003	61.2	0
948	10.14	1	146.25	15	26.625	187.875	1
758	3.17	1	78.75	0	9.75	88.5	0
520	2.35	1	56.25	0	9.75	66	0
2452	15.21	1	262.5	8	26.94999999999999	297.45	1
1102	3.81	1	101.25	26	26.200000000000017	153.45000000000002	1
668	2.62	1	67.5	0	6	73.5	0
1253	4.35	0	108.75	27	26.625	162.375	1
809	2.75	1	75	20	6.25	101.25	0
399	6.21	2	90	0	9.75	99.75	0
662	3.3	1	71.25	0	13.5	84.75	0
2710	22.34	1	337.5	21	75.44999999999999	433.95	1
433	1.34	1	48.75	11	5.950000000000003	65.7	0
187	1.01	1	33.75	6	26.625	66.375	1
453	1.74	1	48.75	8	9.25	66	0
447	4.76	2	75	0	26.625	101.625	1
511	1.85	1	52.5	6	9.975000000000009	68.47500000000001	0
723	10.14	1	142.5	0	6	148.5	0
743	3.62	1	78.75	21	6.150000000000006	105.9	0
187	1.74	6	37.5	11	5.875	54.375	0
681	4.25	1	82.5	15	30.375	127.875	1
227	0.97	1	33.75	0	6	39.75	0
1271	9.93	1	157.5	0	79.5	237	1
474	1.71	1	52.5	12	5.699999999999989	70.19999999999999	0
2907	10.49	1	240	0	34.125	274.125	1
263	0.58	1	33.75	0	6	39.75	0
806	4.18	1	86.25	29	9.549999999999997	124.8	0
1339	11.59	1	183.75	54	34.5	272.25	1
1467	14.6	1	202.5	42	10.199999999999989	254.7	0
571	1.43	1	56.25	13	9.950000000000003	79.2	0
718	2.43	1	67.5	0	6	73.5	0
258	0.68	1	33.75	0	6	39.75	0
347	1.75	1	45	13	5.75	63.75	0
815	3.83	1	86.25	15	26.625	127.875	1
1286	8.71	1	146.25	17	26.875	190.125	1
440	2.53	1	52.5	0	9.750000000000007	62.25000000000001	0
195	0.97	1	33.75	0	6	39.75	0
761	8.48	1	127.5	31	26.44999999999999	184.95	1
739	2.74	1	71.25	0	6	77.25	0
1993	6.66	1	168.75	0	26.625	195.375	1
476	3.22	1	63.75	7	10.099999999999994	80.85	0
1018	8.26	1	135	34	33.94999999999999	202.95	1
248	2	1	41.25	19	9.5	69.75	0
275	1.43	1	41.25	15	6.000000000000007	62.25000000000001	0
450	1.56	1	48.75	0	6	54.75	0
357	2.01	1	48.75	16	6.424999999999997	71.175	0
650	4.18	1	75	20	26.875	121.875	1
1127	4.99	1	108.75	17	6.25	132	0
749	2.67	1	71.25	0	6	77.25	0
1412	6.12	2	135	30	13.200000000000017	178.20000000000002	0
2294	6.57	1	187.5	15	6	208.5	0
279	1.58	1	41.25	9	6.450000000000003	56.7	0
748	3.73	1	78.75	17	34.07499999999999	129.825	1
464	2.06	1	52.5	9	13.5	75	0
304	1.35	1	37.5	0	6	43.5	0
661	4.22	1	78.75	22	30.200000000000017	130.95000000000002	1
875	5.79	3	101.25	33	9.75	144	0
706	3.72	2	78.75	0	6	84.75	0
1042	10.64	1	157.5	0	26.625	184.125	1
523	2.41	1	56.25	12	6.375	74.625	0
275	1.29	1	37.5	13	5.75	56.25	0
158	1.06	1	30	0	13.5	43.5	0
539	2.93	1	67.5	19	26.450000000000003	112.95	1
568	4.07	1	78.75	8	26.724999999999994	113.475	1
576	2.32	1	60	0	6	66	0
732	8.35	1	120	39	9.674999999999983	168.67499999999998	0
467	1.9	1	52.5	8	5.5	66	0
413	1.58	1	48.75	0	13.500000000000007	62.25000000000001	0
2197	3.86	1	165	0	13.5	178.5	0
133	0.95	1	30	0	6	36	0
1144	1.13	2	93.75	0	6	99.75	0
490	1.92	1	52.5	38	5.5	96	0
1382	8.8	1	165	0	2.25	167.25	0
658	4.83	1	86.25	15	34.125	135.375	1
949	3.56	1	90	9	13.5	112.5	0
386	2.24	1	52.5	0	6	58.5	0
745	3.54	1	75	20	26.875	121.875	1
346	3.19	1	56.25	0	6.000000000000007	62.25000000000001	0
576	3.03	1	67.5	8	5.5	81	0
2603	11.62	1	217.5	75	83.39999999999998	375.9	1
844	2.98	1	78.75	15	26.625	120.375	1
231	1.14	1	37.5	19	26.82499999999999	83.32499999999999	1
2536	6.73	1	191.25	65	27.025000000000034	283.27500000000003	1
1103	4.7	1	101.25	0	34.125	135.375	1
1133	4.81	1	105	0	26.625	131.625	1
175	3.52	1	56.25	0	13.5	69.75	0
700	1.93	1	67.5	0	6	73.5	0
1275	7.72	1	142.5	34	26.375	202.875	1
465	2.25	1	56.25	0	6.000000000000007	62.25000000000001	0
1780	11.43	1	191.25	45	34.200000000000045	270.45000000000005	1
235	1.09	1	33.75	9	9.450000000000003	52.2	0
695	2.48	1	67.5	0	6	73.5	0
1055	6.84	1	123.75	30	26.69999999999999	180.45	1
376	0.95	2	41.25	0	13.5	54.75	0
375	2.04	1	48.75	0	9.75	58.5	0
394	5.13	1	78.75	21	6.150000000000006	105.9	0
782	2.69	1	71.25	20	30.700000000000017	121.95000000000002	1
607	2.69	1	63.75	15	13.950000000000003	92.7	0
788	3.75	1	78.75	18	9.450000000000003	106.2	0
543	6.2	1	93.75	20	5.950000000000003	119.7	0
269	4.84	1	75	0	6	81	0
593	2.82	1	63.75	0	6	69.75	0
968	5.55	1	101.25	26	26.200000000000017	153.45000000000002	1
1877	8.13	6	157.5	38	34.44999999999999	229.95	1
1479	4.7	1	123.75	8	5.5	137.25	0
622	4.14	1	78.75	21	26.700000000000003	126.45	1
732	2.74	1	75	9	6	90	0
780	2.91	1	78.75	17	5.950000000000003	101.7	0
1059	6.12	1	112.5	0	6	118.5	0
1425	12.12	5	172.5	0	6	178.5	0
417	1.29	1	41.25	0	6	47.25	0
400	1.82	2	48.75	15	26.700000000000003	90.45	1
733	3.48	1	75	0	6	81	0
1359	16.48	1	255	52	6.199999999999989	313.2	0
621	3.65	1	71.25	15	6.450000000000003	92.7	0
811	2.24	1	75	0	6	81	0
407	1.93	1	82.5	17	2.200000000000003	101.7	0
514	3.44	5	63.75	22	9.799999999999997	95.55	0
542	2.61	1	60	0	6	66	0
354	1.64	1	45	0	13.5	58.5	0
356	2.25	1	52.5	21	34.5	108	1
2425	21.37	2	487.5	167	70.375	724.875	1
1707	5.47	1	146.25	0	6	152.25	0
771	14.16	1	195	0	26.625	221.625	1
1588	7.64	5	150	75	6	231	0
805	3.7	5	82.5	16	26.974999999999994	125.475	1
151	0.97	1	30	0	6	36	0
1106	3.27	1	97.5	37	26.825000000000017	161.32500000000002	1
609	2.57	1	63.75	0	13.5	77.25	0
213	1.01	1	33.75	0	6	39.75	0
311	1.13	2	41.25	0	6	47.25	0
1342	11.43	1	165	0	6	171	0
15	0.1	1	75	38	1.75	114.75	0
724	2.64	1	71.25	16	9.950000000000003	97.2	0
1410	12.62	1	191.25	44	26.19999999999999	261.45	1
370	1.37	1	45	0	13.5	58.5	0
660	2.45	1	67.5	8	9.474999999999994	84.975	0
569	2.69	1	63.75	15	13.950000000000003	92.7	0
494	3.77	1	71.25	0	6	77.25	0
3647	30.64	3	453.75	0	6	459.75	0
159	0.64	1	30	10	14	54	0
825	9.12	1	131.25	38	9.25	178.5	0
204	1.08	3	33.75	13	9.799999999999997	56.55	0
1870	8.21	1	176.25	8	26.125	210.375	1
389	1.3	1	45	12	13.199999999999989	70.19999999999999	0
781	2.7	2	75	18	13.200000000000003	106.2	0
25	0.35	1	150	0	2.25	152.25	0
1835	20.6	1	281.25	0	26.625	307.875	1
1210	5.42	1	116.25	0	6	122.25	0
479	1.45	2	52.5	12	5.699999999999989	70.19999999999999	0
1285	4.54	1	116.25	22	34.625	172.875	1
66	0.08	1	22.5	0	9.75	32.25	0
699	2.57	1	67.5	0	6	73.5	0
659	4.43	2	82.5	0	9.75	92.25	0
495	3.27	1	63.75	24	34.575	122.325	1
1255	5.99	1	116.25	8	33.625	157.875	1
405	1.72	6	48.75	0	6	54.75	0
896	2.8	1	82.5	18	5.700000000000003	106.2	0
115	0.85	1	30	8	13	51	0
728	1.93	1	67.5	0	6	73.5	0
475	1.56	1	52.5	0	13.5	66	0
1749	19.14	2	266.25	0	62.625	328.875	0
143	0.71	5	30	0	6	36	0
207	0.89	6	33.75	0	13.5	47.25	0
842	4.92	1	93.75	25	30.19999999999999	148.95	1
1418	6.58	1	131.25	0	6	137.25	0
614	4.06	1	78.75	8	5.5	92.25	0
1785	9.43	1	176.25	22	14	212.25	0
880	2.45	1	78.75	0	13.5	92.25	0
575	2.99	1	63.75	23	26.200000000000003	112.95	1
322	1.45	1	41.25	10	9.950000000000003	61.2	0
1923	13.05	1	217.5	0	26.625	244.125	1
727	5.28	1	93.75	20	5.950000000000003	119.7	0
720	1.85	1	67.5	0	26.625	94.125	1
846	6.69	2	202.5	41	2.1999999999999886	245.7	0
2148	14.32	1	228.75	15	13.5	257.25	0
1014	6.08	1	112.5	0	6	118.5	0
308	2.32	1	48.75	0	6	54.75	0
111	0.39	1	26.25	0	6	32.25	0
193	0.9	1	33.75	0	6	39.75	0
421	2.49	2	56.25	12	6.450000000000003	74.7	0
1783	14.08	1	213.75	38	75.25	327	1
667	4.43	1	82.5	0	6	88.5	0
709	4.09	1	82.5	0	6	88.5	0
784	4.14	1	82.5	27	26.92500000000001	136.425	1
975	4.8	1	101.25	0	26.625	127.875	1
421	1.88	1	52.5	0	6	58.5	0
1012	3.89	1	93.75	0	13.5	107.25	0
622	1.87	1	60	0	6	66	0
562	1.93	1	56.25	15	6	77.25	0
948	5.44	2	375	94	2.6000000000000227	471.6	0
441	2.51	1	56.25	13	9.950000000000003	79.2	0
345	2.25	1	48.75	12	9.375	70.125	0
811	2.04	1	71.25	20	26.200000000000003	117.45	1
1447	14.85	1	213.75	0	34.125	247.875	1
1701	8.63	1	157.5	0	6	163.5	0
148	0.51	1	26.25	0	13.5	39.75	0
563	1.48	1	56.25	19	5.674999999999997	80.925	0
176	0.84	1	30	15	6	51	0
892	4.72	1	93.75	32	13.675000000000011	139.425	0
156	1.34	2	33.75	0	13.5	47.25	0
450	1.93	1	52.5	12	5.699999999999989	70.19999999999999	0
1424	16.9	1	236.25	53	28.375	317.625	0
1102	3.43	1	90	8	26.125	124.125	1
3740	29.97	1	390	134	54.625	578.625	0
1014	2.9	1	90	23	26.94999999999999	139.95	1
571	3.25	1	67.5	16	26.599999999999994	110.1	1
1228	7.89	1	138.75	0	6	144.75	0
1174	10.96	1	165	0	55.125	220.125	0
461	2.04	1	52.5	0	9.750000000000007	62.25000000000001	0
1025	8.9	1	138.75	43	5.75	187.5	0
275	1.13	1	37.5	9	5.700000000000003	52.2	0
670	2.9	2	67.5	0	26.625	94.125	1
1137	3.99	1	97.5	31	6.050000000000011	134.55	0
842	3.75	1	82.5	23	34.44999999999999	139.95	1
516	2.49	1	67.5	0	2.25	69.75	0
453	1.83	1	52.5	0	6	58.5	0
670	2.67	2	225	0	2.25	227.25	0
1459	4.83	1	120	0	13.5	133.5	0
84577	14.4	1	221.25	74	27.024999999999977	322.275	1
594	2.61	1	63.75	18	26.700000000000003	108.45	1
433	2.62	1	52.5	0	6	58.5	0
534	3.35	1	63.75	0	13.5	77.25	0
261	1.87	2	41.25	12	5.850000000000001	59.1	0
1098	8.37	1	138.75	35	33.69999999999999	207.45	1
1300	6.6	1	127.5	0	30.375	157.875	1
85276	12.25	1	183.75	0	6	189.75	0
451	1.43	1	48.75	14	5.6499999999999915	68.39999999999999	0
569	3.03	1	67.5	24	26.174999999999997	117.675	1
885	5.31	1	101.25	8	5.5	114.75	0
822	3.48	1	78.75	13	5.75	97.5	0
453	1.85	1	52.5	12	5.699999999999989	70.19999999999999	0
600	1.77	1	60	0	6	66	0
444	1.95	1	52.5	0	9.750000000000007	62.25000000000001	0
909	5.07	1	101.25	0	26.625	127.875	1
1109	3.12	1	93.75	20	5.950000000000003	119.7	0
3854	30.59	1	390	52	89.375	531.375	0
434	1.59	1	52.5	0	6	58.5	0
1312	5.97	1	123.75	26	5.950000000000017	155.70000000000002	0
584	3.25	1	67.5	15	34.125	116.625	1
322	1.09	2	41.25	0	6	47.25	0
379	1.3	5	45	0	6	51	0
771	2.04	6	71.25	0	6	77.25	0
691	2.37	1	67.5	15	6	88.5	0
730	5.02	1	86.25	28	26.82499999999999	141.075	1
705	5.81	1	90	60	6	156	0
840	2.99	1	78.75	18	13.950000000000003	110.7	0
963	3.69	1	86.25	0	13.5	99.75	0
944	3.91	1	90	23	26.94999999999999	139.95	1
822	4.01	1	86.25	0	26.625	112.875	1
1151	4.25	5	105	0	6	111	0
461	6.12	5	90	19	6.200000000000003	115.2	0
365	1.61	1	45	0	34.125	79.125	1
131	0.56	1	26.25	0	9.75	36	0
86	0.14	1	187.5	0	2.25	189.75	0
1388	11.36	1	183.75	38	33.625	255.375	1
577	2.99	5	67.5	19	26.450000000000003	112.95	1
567	7.13	1	105	15	9.75	129.75	0
566	3.77	1	71.25	15	26.625	112.875	1
483	3.54	1	67.5	19	26.375	112.875	1
885	5.75	1	112.5	25	13.699999999999989	151.2	0
762	2.75	1	75	0	6	81	0
957	4.81	1	93.75	24	26.700000000000017	144.45000000000002	1
699	2.27	1	67.5	0	26.625	94.125	1
432	2.09	1	52.5	12	5.699999999999989	70.19999999999999	0
626	2.08	2	63.75	0	6	69.75	0
458	1.29	1	48.75	19	26.450000000000003	94.2	1
282	1.54	1	60	16	1.8500000000000085	77.85000000000001	0
278	1.26	1	41.25	0	6	47.25	0
355	0.89	1	41.25	0	13.5	54.75	0
537	2.19	1	56.25	0	6.000000000000007	62.25000000000001	0
311	1.77	1	45	0	13.5	58.5	0
1118	5.34	1	108.75	27	26.69999999999999	162.45	1
940	4.94	1	101.25	0	13.5	114.75	0
571	1.9	1	60	0	6	66	0
614	3.69	1	71.25	17	13.450000000000003	101.7	0
25	0.21	3	300	60	2.6999999999999886	362.7	0
823	2.74	1	75	0	6	81	0
1113	3.22	2	97.5	26	5.875	129.375	0
1085	11.84	1	262.5	66	2.3999999999999773	330.9	0
910	5.17	2	97.5	0	13.5	111	0
630	1.85	1	60	0	6	66	0
685	5.13	1	86.25	15	9.75	111	0
308	1.17	1	41.25	0	6	47.25	0
475	1.54	1	52.5	18	5.550000000000011	76.05000000000001	0
585	4.36	1	75	15	26.625	116.625	1
775	4.63	1	90	29	5.799999999999997	124.8	0
780	1.3	1	67.5	15	5.700000000000003	88.2	0
1939	15.55	1	240	68	29.950000000000045	337.95000000000005	1
1190	4.1	1	108.75	24	13.949999999999989	146.7	0
751	2	1	63.75	0	6	69.75	0
296	0.87	1	37.5	0	13.5	51	0
614	3.01	1	63.75	0	13.5	77.25	0
2194	13.2	2	232.5	0	26.625	259.125	1
719	7.89	1	116.25	29	30.700000000000017	175.95000000000002	1
1620	7.74	1	157.5	33	10.199999999999989	200.7	0
2684	14.87	1	266.25	0	13.5	279.75	0
1153	3.25	1	97.5	0	6	103.5	0
522	2.29	1	60	22	13.549999999999997	95.55	0
2106	4.96	1	165	0	6	171	0
579	2.16	1	63.75	22	27.125	112.875	1
644	2.61	1	71.25	26	34.44999999999999	131.7	1
302	1.09	6	37.5	0	13.5	51	0
396	2.27	1	52.5	9	5.775000000000006	67.275	0
403	2.08	1	52.5	15	5.625	73.125	0
394	2.24	1	52.5	15	5.625	73.125	0
20	0.06	1	18.75	0	9.75	28.5	0
1117	9.06	1	150	22	27.125	199.125	1
193	0.97	1	33.75	0	34.125	67.875	1
694	3.27	1	75	0	6	81	0
481	3.65	1	67.5	8	29.875	105.375	1
622	4.92	1	78.75	2	9.25	90	0
1286	4.72	1	112.5	0	13.5	126	0
686	2.96	1	75	16	6.200000000000003	97.2	0
636	3.51	2	71.25	23	6.174999999999997	100.425	0
590	1.93	1	60	0	6	66	0
470	2.9	1	60	13	6.125	79.125	0
2577	10.99	2	221.25	15	6	242.25	0
352	1.38	1	41.25	0	6	47.25	0
2443	8.51	1	210	0	6	216	0
535	1.87	1	56.25	12	6.450000000000003	74.7	0
1131	12.73	1	315	63	2.6999999999999886	380.7	0
894	3.36	1	82.5	22	26.450000000000017	130.95000000000002	1
243	1.22	1	37.5	13	6.049999999999997	56.55	0
1398	8.67	1	161.25	47	26.57499999999999	234.825	1
882	5.95	1	105	28	5.75	138.75	0
144	0.71	1	30	12	30.450000000000003	72.45	1
150	1.48	1	33.75	8	5.950000000000003	47.7	0
247	0.98	1	33.75	8	5.950000000000003	47.7	0
1251	7.85	1	138.75	15	6	159.75	0
1559	5.68	1	131.25	41	6.174999999999983	178.42499999999998	0
707	3.19	1	78.75	15	9.75	103.5	0
491	2.09	1	56.25	0	6.000000000000007	62.25000000000001	0
1327	12.84	1	191.25	55	30.799999999999955	277.04999999999995	1
25	0.05	2	187.5	38	2.1999999999999886	227.7	0
662	3.7	1	75	0	6	81	0
780	8.03	1	120	27	13.199999999999989	160.2	0
317	1.95	1	45	10	6.200000000000003	61.2	0
452	1.34	2	48.75	11	5.950000000000003	65.7	0
454	2.25	1	52.5	12	10.200000000000003	74.7	0
83368	2.57	1	63.75	17	6.3999999999999915	87.14999999999999	0
1272	17.43	1	172.5	0	2.25	174.75	0
564	2.01	1	60	0	6	66	0
413	1.59	1	48.75	0	9.75	58.5	0
723	3.11	1	71.25	0	6	77.25	0
405	2.7	1	56.25	11	6.25	73.5	0
661	2.69	1	67.5	0	6	73.5	0
1530	18.25	1	251.25	0	9.75	261	0
275	1.16	1	37.5	13	26.450000000000003	76.95	1
907	5.62	1	108.75	0	9.75	118.5	0
